@attribute Weighted_avg_area_under_ROC numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Summary string
@attribute measureOutOfBagError numeric

@data

heart,2,10,weka.classifiers.trees.RandomForest,'-I 1000 -K 8 -S 1',-2260823972777004705,20150617.1145,268,29,25,4,0,86.206897,13.793103,0,0.712871,0.228448,0.321194,46.042471,64.557067,28.793911,13.811975,14.981937,0.992893,0.476275,0.516619,16.487815,0.568545,1655.339402,1,16,0.307692,4,0.692308,9,0,0,0.8,1,0.888889,0.939904,0.862069,0.169761,0.830239,0.137931,0.889655,0.862069,0.857193,0.939904,0.947,0.006,0.94307,0.005726,4118034,40181,6482,?,0.182836
heart,3,1,weka.classifiers.trees.RandomForest,'-I 1000 -K 8 -S 1',-2260823972777004705,20150617.1145,267,30,25,5,0,83.333333,16.666667,0,0.660633,0.224833,0.356171,45.201918,71.388458,29.906577,16.198722,13.707855,0.996886,0.539957,0.456928,16.936795,0.56456,1701.165822,0.9375,15,0.285714,4,0.714286,10,0.0625,1,0.789474,0.9375,0.857143,0.928571,0.833333,0.181548,0.818452,0.166667,0.845295,0.833333,0.830476,0.928571,0.95,0.007,0.944928,0.006693,4022367,40040,6623,?,0.183521
heart,3,2,weka.classifiers.trees.RandomForest,'-I 1000 -K 8 -S 1',-2260823972777004705,20150617.1145,267,30,24,6,0,80,20,0,0.594595,0.271833,0.36069,54.651096,72.294224,29.906577,17.139235,12.767342,0.996886,0.571308,0.425578,14.417374,0.480579,1448.110127,0.875,14,0.285714,4,0.714286,10,0.125,2,0.777778,0.875,0.823529,0.919643,0.8,0.210714,0.789286,0.2,0.803704,0.8,0.79819,0.919643,0.955,0.008,0.951981,0.007539,4055681,40040,6623,?,0.183521
heart,3,3,weka.classifiers.trees.RandomForest,'-I 1000 -K 8 -S 1',-2260823972777004705,20150617.1145,267,30,24,6,0,80,20,0,0.594595,0.309067,0.381524,62.136721,76.469847,29.906577,19.019021,10.887556,0.996886,0.633967,0.362919,12.190208,0.40634,1224.408998,0.875,14,0.285714,4,0.714286,10,0.125,2,0.777778,0.875,0.823529,0.848214,0.8,0.210714,0.789286,0.2,0.803704,0.8,0.79819,0.848214,0.944,0.009,0.941729,0.008761,3983968,40040,6623,?,0.17603
heart,3,4,weka.classifiers.trees.RandomForest,'-I 1000 -K 8 -S 1',-2260823972777004705,20150617.1145,267,30,24,6,0,80,20,0,0.605263,0.263067,0.373986,52.88859,74.959152,29.906577,18.903811,11.002766,0.996886,0.630127,0.366759,14.791015,0.493034,1485.63937,0.6875,11,0.071429,1,0.928571,13,0.3125,5,0.916667,0.6875,0.785714,0.901786,0.8,0.183929,0.816071,0.2,0.825926,0.8,0.798214,0.901786,0.935,0.004,0.929402,0.004483,4015870,40040,6623,?,0.198502
heart,3,5,weka.classifiers.trees.RandomForest,'-I 1000 -K 8 -S 1',-2260823972777004705,20150617.1145,267,30,25,5,0,83.333333,16.666667,0,0.666667,0.231467,0.345926,46.535526,69.334934,29.906577,16.206168,13.700409,0.996886,0.540206,0.45668,16.739517,0.557984,1681.350838,0.8125,13,0.142857,2,0.857143,12,0.1875,3,0.866667,0.8125,0.83871,0.919643,0.833333,0.16369,0.83631,0.166667,0.835556,0.833333,0.833519,0.919643,0.926,0.005,0.921634,0.004968,4020303,40040,6623,?,0.17603
heart,3,6,weka.classifiers.trees.RandomForest,'-I 1000 -K 8 -S 1',-2260823972777004705,20150617.1145,267,30,26,4,0,86.666667,13.333333,0,0.72973,0.2558,0.32926,51.427653,65.994495,29.906577,14.813515,15.093062,0.996886,0.493784,0.503102,15.466231,0.515541,1553.459372,0.9375,15,0.214286,3,0.785714,11,0.0625,1,0.833333,0.9375,0.882353,0.955357,0.866667,0.143452,0.856548,0.133333,0.872222,0.866667,0.86546,0.955357,0.964,0.007,0.960332,0.006209,4100602,40040,6623,?,0.191011
heart,3,7,weka.classifiers.trees.RandomForest,'-I 1000 -K 8 -S 1',-2260823972777004705,20150617.1145,267,30,19,11,0,63.333333,36.666667,0,0.26009,0.3474,0.460365,69.843498,92.272269,29.906577,24.824348,5.082229,0.996886,0.827478,0.169408,8.906828,0.296894,894.619712,0.6875,11,0.428571,6,0.571429,8,0.3125,5,0.647059,0.6875,0.666667,0.767857,0.633333,0.374405,0.625595,0.366667,0.632278,0.633333,0.632099,0.767857,0.92,0.006,0.916107,0.006361,3862090,40040,6623,?,0.164794
heart,3,8,weka.classifiers.trees.RandomForest,'-I 1000 -K 8 -S 1',-2260823972777004705,20150617.1145,268,29,26,3,0,89.655172,10.344828,0,0.786241,0.233172,0.332143,46.994595,66.757731,28.793911,14.711413,14.082498,0.992893,0.50729,0.485603,16.250237,0.560353,1631.487098,1,16,0.230769,3,0.769231,10,0,0,0.842105,1,0.914286,0.903846,0.896552,0.127321,0.872679,0.103448,0.912886,0.896552,0.894239,0.903846,0.97,0.007,0.966516,0.006967,4177397,40181,6482,?,0.190299
heart,3,9,weka.classifiers.trees.RandomForest,'-I 1000 -K 8 -S 1',-2260823972777004705,20150617.1145,268,29,24,5,0,82.758621,17.241379,0,0.663573,0.243828,0.328134,49.142085,65.952141,28.793911,14.343967,14.449944,0.992893,0.49462,0.498274,15.555398,0.536393,1561.726784,0.6875,11,0,0,1,13,0.3125,5,1,0.6875,0.814815,0.980769,0.827586,0.140086,0.859914,0.172414,0.875479,0.827586,0.825526,0.980769,0.96,0.008,0.956768,0.008122,4127134,40181,6482,?,0.182836
heart,3,10,weka.classifiers.trees.RandomForest,'-I 1000 -K 8 -S 1',-2260823972777004705,20150617.1145,268,29,22,7,0,75.862069,24.137931,0,0.508475,0.306724,0.399332,61.818533,80.262194,28.793911,21.90963,6.884281,0.992893,0.755504,0.237389,11.710895,0.403824,1175.747349,0.8125,13,0.307692,4,0.692308,9,0.1875,3,0.764706,0.8125,0.787879,0.841346,0.758621,0.253813,0.746187,0.241379,0.758114,0.758621,0.75745,0.841346,0.933,0.005,0.927111,0.004925,3947940,40181,6482,?,0.182836
heart,4,1,weka.classifiers.trees.RandomForest,'-I 1000 -K 8 -S 1',-2260823972777004705,20150617.1145,267,30,26,4,0,86.666667,13.333333,0,0.72973,0.219067,0.308212,44.042551,61.775819,29.906577,13.050977,16.8556,0.996886,0.435033,0.561853,17.601296,0.58671,1767.909614,0.9375,15,0.214286,3,0.785714,11,0.0625,1,0.833333,0.9375,0.882353,0.933036,0.866667,0.143452,0.856548,0.133333,0.872222,0.866667,0.86546,0.933036,0.968,0.006,0.96342,0.006161,4117378,40040,6623,?,0.183521
heart,4,2,weka.classifiers.trees.RandomForest,'-I 1000 -K 8 -S 1',-2260823972777004705,20150617.1145,267,30,28,2,0,93.333333,6.666667,0,0.866071,0.235233,0.294909,47.2928,59.109377,29.906577,13.172586,16.733991,0.996886,0.439086,0.5578,17.186306,0.572877,1726.227196,0.9375,15,0.071429,1,0.928571,13,0.0625,1,0.9375,0.9375,0.9375,0.970982,0.933333,0.067262,0.932738,0.066667,0.933333,0.933333,0.933333,0.970982,0.978,0.008,0.97419,0.007214,4183614,40040,6623,?,0.183521
heart,4,3,weka.classifiers.trees.RandomForest,'-I 1000 -K 8 -S 1',-2260823972777004705,20150617.1145,267,30,26,4,0,86.666667,13.333333,0,0.72973,0.235,0.321849,47.245889,64.509015,29.906577,14.25757,15.649007,0.996886,0.475252,0.521634,16.799667,0.559989,1687.392369,0.9375,15,0.214286,3,0.785714,11,0.0625,1,0.833333,0.9375,0.882353,0.910714,0.866667,0.143452,0.856548,0.133333,0.872222,0.866667,0.86546,0.910714,0.976,0.008,0.973535,0.007567,4083553,40040,6623,?,0.187266
heart,4,4,weka.classifiers.trees.RandomForest,'-I 1000 -K 8 -S 1',-2260823972777004705,20150617.1145,267,30,23,7,0,76.666667,23.333333,0,0.529148,0.312167,0.412547,62.759965,82.687907,29.906577,21.285385,8.621192,0.996886,0.709513,0.287373,11.613194,0.387106,1166.452566,0.8125,13,0.285714,4,0.714286,10,0.1875,3,0.764706,0.8125,0.787879,0.839286,0.766667,0.239881,0.760119,0.233333,0.766817,0.766667,0.765881,0.839286,0.947,0.004,0.939867,0.004263,3986011,40040,6623,?,0.183521
heart,4,5,weka.classifiers.trees.RandomForest,'-I 1000 -K 8 -S 1',-2260823972777004705,20150617.1145,267,30,26,4,0,86.666667,13.333333,0,0.736842,0.237,0.351415,47.647982,70.435023,29.906577,17.790601,12.115976,0.996886,0.59302,0.403866,16.587449,0.552915,1666.076748,0.75,12,0,0,1,14,0.25,4,1,0.75,0.857143,0.897321,0.866667,0.116667,0.883333,0.133333,0.896296,0.866667,0.865476,0.897321,0.924,0.005,0.918998,0.004828,3991135,40040,6623,?,0.17603
heart,4,6,weka.classifiers.trees.RandomForest,'-I 1000 -K 8 -S 1',-2260823972777004705,20150617.1145,267,30,22,8,0,73.333333,26.666667,0,0.444444,0.3107,0.420666,62.465097,84.315321,29.906577,22.147955,7.758622,0.996886,0.738265,0.258621,11.578195,0.38594,1162.937273,1,16,0.571429,8,0.428571,6,0,0,0.666667,1,0.8,0.857143,0.733333,0.304762,0.695238,0.266667,0.822222,0.733333,0.706667,0.857143,0.923,0.007,0.919434,0.006385,3913402,40040,6623,?,0.179775
heart,4,7,weka.classifiers.trees.RandomForest,'-I 1000 -K 8 -S 1',-2260823972777004705,20150617.1145,267,30,27,3,0,90,10,0,0.8,0.220567,0.291941,44.344121,58.514527,29.906577,12.553585,17.352992,0.996886,0.418453,0.578433,17.84704,0.594901,1792.592683,0.875,14,0.071429,1,0.928571,13,0.125,2,0.933333,0.875,0.903226,0.96875,0.9,0.096429,0.903571,0.1,0.902222,0.9,0.900111,0.96875,0.958,0.004,0.9497,0.004537,4184534,40040,6623,?,0.209738
heart,4,8,weka.classifiers.trees.RandomForest,'-I 1000 -K 8 -S 1',-2260823972777004705,20150617.1145,268,29,21,8,0,72.413793,27.586207,0,0.457944,0.282207,0.371412,56.87722,74.650583,28.793911,17.135915,11.657996,0.992893,0.590894,0.402,12.956382,0.446772,1300.791466,0.625,10,0.153846,2,0.846154,11,0.375,6,0.833333,0.625,0.714286,0.918269,0.724138,0.252984,0.747016,0.275862,0.749831,0.724138,0.722824,0.918269,0.934,0.005,0.93049,0.00554,3999963,40181,6482,?,0.179104
heart,4,9,weka.classifiers.trees.RandomForest,'-I 1000 -K 8 -S 1',-2260823972777004705,20150617.1145,268,29,21,8,0,72.413793,27.586207,0,0.434146,0.317655,0.435538,64.021622,87.539387,28.793911,25.360019,3.433892,0.992893,0.874483,0.11841,10.712835,0.369408,1075.544386,0.8125,13,0.384615,5,0.615385,8,0.1875,3,0.722222,0.8125,0.764706,0.790865,0.724138,0.296253,0.703747,0.275862,0.724486,0.724138,0.720757,0.790865,0.912,0.007,0.908652,0.006864,3878881,40181,6482,?,0.179104
heart,4,10,weka.classifiers.trees.RandomForest,'-I 1000 -K 8 -S 1',-2260823972777004705,20150617.1145,268,29,22,7,0,75.862069,24.137931,0,0.508475,0.30469,0.42271,61.408494,84.961014,28.793911,23.222856,5.571055,0.992893,0.800788,0.192105,11.715315,0.403976,1176.19114,0.8125,13,0.307692,4,0.692308,9,0.1875,3,0.764706,0.8125,0.787879,0.807692,0.758621,0.253813,0.746187,0.241379,0.758114,0.758621,0.75745,0.807692,0.942,0.01,0.938763,0.010138,3970780,40181,6482,?,0.179104
heart,5,1,weka.classifiers.trees.RandomForest,'-I 1000 -K 8 -S 1',-2260823972777004705,20150617.1145,267,30,23,7,0,76.666667,23.333333,0,0.533333,0.2618,0.370078,52.633931,74.175808,29.906577,17.55562,12.350957,0.996886,0.585187,0.411699,14.673969,0.489132,1473.883046,0.75,12,0.214286,3,0.785714,11,0.25,4,0.8,0.75,0.774194,0.888393,0.766667,0.230952,0.769048,0.233333,0.768889,0.766667,0.766926,0.888393,0.965,0.005,0.95692,0.004686,4055596,40040,6623,?,0.17603
heart,5,2,weka.classifiers.trees.RandomForest,'-I 1000 -K 8 -S 1',-2260823972777004705,20150617.1145,267,30,26,4,0,86.666667,13.333333,0,0.72973,0.288033,0.394787,57.908047,79.128196,29.906577,20.810634,9.095943,0.996886,0.693688,0.303198,13.443191,0.448106,1350.261153,0.9375,15,0.214286,3,0.785714,11,0.0625,1,0.833333,0.9375,0.882353,0.839286,0.866667,0.143452,0.856548,0.133333,0.872222,0.866667,0.86546,0.839286,0.946,0.005,0.939911,0.005501,3968055,40040,6623,?,0.172285
heart,5,3,weka.classifiers.trees.RandomForest,'-I 1000 -K 8 -S 1',-2260823972777004705,20150617.1145,267,30,22,8,0,73.333333,26.666667,0,0.469027,0.293533,0.377665,59.013802,75.696547,29.906577,18.295271,11.611306,0.996886,0.609842,0.387044,12.865987,0.428866,1292.285597,0.6875,11,0.214286,3,0.785714,11,0.3125,5,0.785714,0.6875,0.733333,0.883929,0.733333,0.260119,0.739881,0.266667,0.739881,0.733333,0.733333,0.883929,0.951,0.006,0.944097,0.0066,3983222,40040,6623,?,0.191011
heart,5,4,weka.classifiers.trees.RandomForest,'-I 1000 -K 8 -S 1',-2260823972777004705,20150617.1145,267,30,27,3,0,90,10,0,0.801762,0.181767,0.286607,36.543523,57.445549,29.906577,12.60138,17.305197,0.996886,0.420046,0.57684,19.975641,0.665855,2006.393599,0.8125,13,0,0,1,14,0.1875,3,1,0.8125,0.896552,0.955357,0.9,0.0875,0.9125,0.1,0.917647,0.9,0.899666,0.955357,0.973,0.007,0.967163,0.006892,4132695,40040,6623,?,0.194757
heart,5,5,weka.classifiers.trees.RandomForest,'-I 1000 -K 8 -S 1',-2260823972777004705,20150617.1145,267,30,23,7,0,76.666667,23.333333,0,0.520548,0.301133,0.391548,60.541754,78.479157,29.906577,19.654384,10.252193,0.996886,0.655146,0.34174,12.529419,0.417647,1258.480032,0.9375,15,0.428571,6,0.571429,8,0.0625,1,0.714286,0.9375,0.810811,0.861607,0.766667,0.257738,0.742262,0.233333,0.795767,0.766667,0.75707,0.861607,0.941,0.009,0.933896,0.009181,3961170,40040,6623,?,0.187266
heart,5,6,weka.classifiers.trees.RandomForest,'-I 1000 -K 8 -S 1',-2260823972777004705,20150617.1145,267,30,23,7,0,76.666667,23.333333,0,0.524887,0.2806,0.404604,56.413602,81.095983,29.906577,23.381741,6.524836,0.996886,0.779391,0.217495,13.621572,0.454052,1368.178151,0.875,14,0.357143,5,0.642857,9,0.125,2,0.736842,0.875,0.8,0.830357,0.766667,0.24881,0.75119,0.233333,0.774801,0.766667,0.762667,0.830357,0.921,0.004,0.913542,0.004304,3885491,40040,6623,?,0.179775
heart,5,7,weka.classifiers.trees.RandomForest,'-I 1000 -K 8 -S 1',-2260823972777004705,20150617.1145,267,30,24,6,0,80,20,0,0.594595,0.2569,0.350231,51.648804,70.197763,29.906577,16.132542,13.774036,0.996886,0.537751,0.459135,15.226437,0.507548,1529.374012,0.875,14,0.285714,4,0.714286,10,0.125,2,0.777778,0.875,0.823529,0.928571,0.8,0.210714,0.789286,0.2,0.803704,0.8,0.79819,0.928571,0.945,0.006,0.939548,0.005489,4094363,40040,6623,?,0.187266
heart,5,8,weka.classifiers.trees.RandomForest,'-I 1000 -K 8 -S 1',-2260823972777004705,20150617.1145,268,29,25,4,0,86.206897,13.793103,0,0.721154,0.270621,0.35981,54.542085,72.318622,28.793911,16.673453,12.120459,0.992893,0.574947,0.417947,14.004773,0.482923,1406.047522,0.875,14,0.153846,2,0.846154,11,0.125,2,0.875,0.875,0.875,0.899038,0.862069,0.140915,0.859085,0.137931,0.862069,0.862069,0.862069,0.899038,0.935,0.007,0.929835,0.006188,4042679,40181,6482,?,0.186567
heart,5,9,weka.classifiers.trees.RandomForest,'-I 1000 -K 8 -S 1',-2260823972777004705,20150617.1145,268,29,23,6,0,79.310345,20.689655,0,0.57561,0.226586,0.32629,45.667181,65.58145,28.793911,14.046948,14.746963,0.992893,0.484378,0.508516,16.355101,0.563969,1642.015147,0.875,14,0.307692,4,0.692308,9,0.125,2,0.777778,0.875,0.823529,0.923077,0.793103,0.225796,0.774204,0.206897,0.79589,0.793103,0.790568,0.923077,0.959,0.008,0.953805,0.007228,4118530,40181,6482,?,0.182836
heart,5,10,weka.classifiers.trees.RandomForest,'-I 1000 -K 8 -S 1',-2260823972777004705,20150617.1145,268,29,24,5,0,82.758621,17.241379,0,0.64891,0.316552,0.378682,63.799228,76.111731,28.793911,18.45715,10.336762,0.992893,0.636453,0.35644,11.449288,0.394803,1149.48265,0.875,14,0.230769,3,0.769231,10,0.125,2,0.823529,0.875,0.848485,0.879808,0.827586,0.183355,0.816645,0.172414,0.827924,0.827586,0.82675,0.879808,0.959,0.005,0.946866,0.004418,4075353,40181,6482,?,0.186567
heart,6,1,weka.classifiers.trees.RandomForest,'-I 1000 -K 8 -S 1',-2260823972777004705,20150617.1145,267,30,27,3,0,90,10,0,0.798206,0.231333,0.308735,46.508719,61.880603,29.906577,13.562421,16.344156,0.996886,0.452081,0.544805,17.141669,0.571389,1721.743791,0.9375,15,0.142857,2,0.857143,12,0.0625,1,0.882353,0.9375,0.909091,0.955357,0.9,0.105357,0.894643,0.1,0.901357,0.9,0.899663,0.955357,0.943,0.006,0.937802,0.005503,4118039,40040,6623,?,0.191011
heart,6,2,weka.classifiers.trees.RandomForest,'-I 1000 -K 8 -S 1',-2260823972777004705,20150617.1145,267,30,24,6,0,80,20,0,0.590909,0.305833,0.400194,61.486672,80.212123,29.906577,20.420049,9.486528,0.996886,0.680668,0.316218,12.253373,0.408446,1230.753413,0.9375,15,0.357143,5,0.642857,9,0.0625,1,0.75,0.9375,0.833333,0.857143,0.8,0.219643,0.780357,0.2,0.82,0.8,0.794444,0.857143,0.924,0.006,0.920254,0.006207,3957269,40040,6623,?,0.17603
heart,6,3,weka.classifiers.trees.RandomForest,'-I 1000 -K 8 -S 1',-2260823972777004705,20150617.1145,267,30,24,6,0,80,20,0,0.598214,0.2901,0.392726,58.323543,78.71529,29.906577,20.509558,9.397019,0.996886,0.683652,0.313234,13.276386,0.442546,1333.50697,0.8125,13,0.214286,3,0.785714,11,0.1875,3,0.8125,0.8125,0.8125,0.857143,0.8,0.201786,0.798214,0.2,0.8,0.8,0.8,0.857143,0.928,0.007,0.925271,0.007213,3901613,40040,6623,?,0.17603
heart,6,4,weka.classifiers.trees.RandomForest,'-I 1000 -K 8 -S 1',-2260823972777004705,20150617.1145,267,30,23,7,0,76.666667,23.333333,0,0.533333,0.2833,0.397947,56.956428,79.761723,29.906577,22.616216,7.290361,0.996886,0.753874,0.243012,13.473312,0.44911,1353.286556,0.75,12,0.214286,3,0.785714,11,0.25,4,0.8,0.75,0.774194,0.839286,0.766667,0.230952,0.769048,0.233333,0.768889,0.766667,0.766926,0.839286,0.925,0.007,0.921456,0.007691,3884592,40040,6623,?,0.179775
heart,6,5,weka.classifiers.trees.RandomForest,'-I 1000 -K 8 -S 1',-2260823972777004705,20150617.1145,267,30,29,1,0,96.666667,3.333333,0,0.932735,0.153533,0.227361,30.867314,45.570573,29.906577,8.579561,21.327016,0.996886,0.285985,0.710901,21.870556,0.729019,2196.722679,1,16,0.071429,1,0.928571,13,0,0,0.941176,1,0.969697,0.982143,0.966667,0.038095,0.961905,0.033333,0.968627,0.966667,0.966554,0.982143,0.976,0.005,0.96853,0.004345,4271800,40040,6623,?,0.191011
heart,6,6,weka.classifiers.trees.RandomForest,'-I 1000 -K 8 -S 1',-2260823972777004705,20150617.1145,267,30,24,6,0,80,20,0,0.598214,0.257133,0.34502,51.695715,69.1534,29.906577,15.554519,14.352058,0.996886,0.518484,0.478402,15.07734,0.502578,1514.398442,0.8125,13,0.214286,3,0.785714,11,0.1875,3,0.8125,0.8125,0.8125,0.912946,0.8,0.201786,0.798214,0.2,0.8,0.8,0.8,0.912946,0.956,0.005,0.950638,0.005592,4042408,40040,6623,?,0.179775
heart,6,7,weka.classifiers.trees.RandomForest,'-I 1000 -K 8 -S 1',-2260823972777004705,20150617.1146,267,30,24,6,0,80,20,0,0.605263,0.2759,0.361213,55.468685,72.398933,29.906577,17.401261,12.505316,0.996886,0.580042,0.416844,14.258081,0.475269,1432.110362,0.6875,11,0.071429,1,0.928571,13,0.3125,5,0.916667,0.6875,0.785714,0.915179,0.8,0.183929,0.816071,0.2,0.825926,0.8,0.798214,0.915179,0.986,0.007,0.981866,0.00657,4053753,40040,6623,?,0.183521
heart,6,8,weka.classifiers.trees.RandomForest,'-I 1000 -K 8 -S 1',-2260823972777004705,20150617.1146,268,29,21,8,0,72.413793,27.586207,0,0.434146,0.288586,0.378791,58.162934,76.133699,28.793911,17.845192,10.948719,0.992893,0.615351,0.377542,12.640335,0.435874,1269.061088,0.8125,13,0.384615,5,0.615385,8,0.1875,3,0.722222,0.8125,0.764706,0.884615,0.724138,0.296253,0.703747,0.275862,0.724486,0.724138,0.720757,0.884615,0.943,0.008,0.940083,0.007572,4000462,40181,6482,?,0.179104
heart,6,9,weka.classifiers.trees.RandomForest,'-I 1000 -K 8 -S 1',-2260823972777004705,20150617.1146,268,29,22,7,0,75.862069,24.137931,0,0.522353,0.267138,0.368254,53.840154,74.015902,28.793911,16.366069,12.427842,0.992893,0.564347,0.428546,13.640927,0.470377,1369.51822,0.6875,11,0.153846,2,0.846154,11,0.3125,5,0.846154,0.6875,0.758621,0.889423,0.758621,0.224967,0.775033,0.241379,0.775033,0.758621,0.758621,0.889423,0.959,0.004,0.950705,0.004235,4062170,40181,6482,?,0.190299
heart,6,10,weka.classifiers.trees.RandomForest,'-I 1000 -K 8 -S 1',-2260823972777004705,20150617.1146,268,29,25,4,0,86.206897,13.793103,0,0.712871,0.270897,0.365486,54.597683,73.459481,28.793911,17.399964,11.393947,0.992893,0.599999,0.392895,14.098266,0.486147,1415.434004,1,16,0.307692,4,0.692308,9,0,0,0.8,1,0.888889,0.860577,0.862069,0.169761,0.830239,0.137931,0.889655,0.862069,0.857193,0.860577,0.947,0.006,0.942483,0.005938,4042580,40181,6482,?,0.171642
heart,7,1,weka.classifiers.trees.RandomForest,'-I 1000 -K 8 -S 1',-2260823972777004705,20150617.1146,267,30,21,9,0,70,30,0,0.38914,0.299233,0.390355,60.159766,78.239984,29.906577,18.975213,10.931364,0.996886,0.632507,0.364379,12.286306,0.409544,1234.06132,0.8125,13,0.428571,6,0.571429,8,0.1875,3,0.684211,0.8125,0.742857,0.834821,0.7,0.316071,0.683929,0.3,0.704306,0.7,0.694857,0.834821,0.938,0.007,0.933967,0.00732,3957407,40040,6623,?,0.157303
heart,7,2,weka.classifiers.trees.RandomForest,'-I 1000 -K 8 -S 1',-2260823972777004705,20150617.1146,267,30,26,4,0,86.666667,13.333333,0,0.732143,0.2484,0.309438,49.93991,62.021515,29.906577,13.998953,15.907624,0.996886,0.466632,0.530254,16.259693,0.54199,1633.15636,0.875,14,0.142857,2,0.857143,12,0.125,2,0.875,0.875,0.875,0.96875,0.866667,0.134524,0.865476,0.133333,0.866667,0.866667,0.866667,0.96875,0.955,0.004,0.947175,0.004669,4121047,40040,6623,?,0.194757
heart,7,3,weka.classifiers.trees.RandomForest,'-I 1000 -K 8 -S 1',-2260823972777004705,20150617.1146,267,30,23,7,0,76.666667,23.333333,0,0.529148,0.3024,0.39013,60.796413,78.194949,29.906577,19.467479,10.439098,0.996886,0.648916,0.34797,12.452778,0.415093,1250.782088,0.8125,13,0.285714,4,0.714286,10,0.1875,3,0.764706,0.8125,0.787879,0.859375,0.766667,0.239881,0.760119,0.233333,0.766817,0.766667,0.765881,0.859375,0.941,0.006,0.936717,0.005788,3999635,40040,6623,?,0.187266
heart,7,4,weka.classifiers.trees.RandomForest,'-I 1000 -K 8 -S 1',-2260823972777004705,20150617.1146,267,30,26,4,0,86.666667,13.333333,0,0.732143,0.220667,0.304586,44.364225,61.049073,29.906577,12.749236,17.157341,0.996886,0.424975,0.571911,17.438949,0.581298,1751.603151,0.875,14,0.142857,2,0.857143,12,0.125,2,0.875,0.875,0.875,0.946429,0.866667,0.134524,0.865476,0.133333,0.866667,0.866667,0.866667,0.946429,0.96,0.007,0.956952,0.007051,4148104,40040,6623,?,0.198502
heart,7,5,weka.classifiers.trees.RandomForest,'-I 1000 -K 8 -S 1',-2260823972777004705,20150617.1146,267,30,26,4,0,86.666667,13.333333,0,0.732143,0.264267,0.322221,53.129846,64.583744,29.906577,14.930963,14.975615,0.996886,0.497699,0.499187,15.28475,0.509492,1535.231055,0.875,14,0.142857,2,0.857143,12,0.125,2,0.875,0.875,0.875,0.950893,0.866667,0.134524,0.865476,0.133333,0.866667,0.866667,0.866667,0.950893,0.97,0.009,0.967609,0.008598,4140668,40040,6623,?,0.194757
heart,7,6,weka.classifiers.trees.RandomForest,'-I 1000 -K 8 -S 1',-2260823972777004705,20150617.1146,267,30,27,3,0,90,10,0,0.801762,0.229733,0.330463,46.187045,66.235622,29.906577,16.113501,13.793076,0.996886,0.537117,0.459769,17.139568,0.571319,1721.532768,0.8125,13,0,0,1,14,0.1875,3,1,0.8125,0.896552,0.933036,0.9,0.0875,0.9125,0.1,0.917647,0.9,0.899666,0.933036,0.943,0.005,0.939131,0.004975,4073436,40040,6623,?,0.194757
